,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
z_player[421],-0.270625,0.0122176,0.583424,0.552516,-1.20821,-0.281323,0.719848,2350.61,1105.79,1.00096
z_player[422],0.210253,0.0113241,0.491305,0.489214,-0.576803,0.207923,0.99895,1924.12,1190.24,1.00653
z_player[423],0.44079,0.0105337,0.57872,0.554654,-0.493316,0.43043,1.3966,3080.02,1321.04,1.00486
z_player[424],0.481833,0.00977895,0.546836,0.561624,-0.391058,0.472091,1.38571,3163.74,1071.48,1.01046
z_player[425],-0.13732,0.0113052,0.558999,0.559461,-1.02278,-0.160701,0.787577,2544.49,931.643,1.00224
z_player[426],0.699988,0.0121159,0.527838,0.526201,-0.155758,0.717955,1.55779,1903.99,1119.63,1.00101
z_player[427],1.35383,0.0101668,0.490109,0.468442,0.533211,1.35089,2.16619,2510.22,1084.82,0.998568
z_player[428],0.57466,0.0116451,0.540459,0.537283,-0.267476,0.561505,1.45771,2223.46,1115.46,1.00808
z_player[429],-0.305448,0.0111751,0.620794,0.636085,-1.2829,-0.32367,0.702093,3170.89,927.752,1.00085
z_player[430],-0.837583,0.0111274,0.557077,0.54216,-1.75537,-0.834523,0.0976142,2589.48,1139.85,0.998187
z_player[431],-0.305698,0.0181865,0.867025,0.871678,-1.7378,-0.296997,1.12192,2337.65,1033.22,1.00806
z_player[432],0.642488,0.0121139,0.529613,0.530296,-0.221224,0.641674,1.50556,1983.37,909.479,1.00309
z_player[433],0.00225269,0.01238,0.509737,0.494946,-0.813384,-0.00327463,0.86149,1787.36,1161.15,1.00068
z_player[434],0.627455,0.0111457,0.557138,0.554301,-0.272931,0.62491,1.57571,2570.87,1142.85,1.00342
z_player[435],0.83641,0.0110309,0.527515,0.524975,0.00581208,0.829639,1.71664,2352.56,1002.39,1.0
z_player[436],-0.689653,0.0148051,0.706314,0.711999,-1.81563,-0.706298,0.47504,2356.56,1170.76,1.00173
z_player[437],-1.39429,0.0104014,0.613532,0.587836,-2.38328,-1.40145,-0.363251,3592.69,1039.4,1.00251
z_player[438],1.1155,0.0123059,0.603895,0.602877,0.171871,1.1044,2.13289,2528.82,1068.32,1.01361
z_player[439],-0.337767,0.0120784,0.610894,0.617542,-1.29298,-0.359829,0.664279,2642.06,914.299,1.00343
z_player[440],-0.687132,0.0116672,0.576066,0.592468,-1.6107,-0.695451,0.270413,2495.4,1055.09,1.0037
z_player[441],-1.91346,0.0130179,0.646356,0.611951,-2.96377,-1.92818,-0.822982,2575.17,1078.92,1.00012
z_player[442],0.0950754,0.00974497,0.513001,0.497719,-0.764673,0.0859504,0.930844,2809.99,1310.39,0.999486
z_player[443],1.19068,0.0145132,0.639898,0.640856,0.148715,1.18618,2.2271,1992.59,902.578,1.00171
z_player[444],-0.460119,0.0152528,0.76223,0.751369,-1.65395,-0.461792,0.798061,2615.69,995.076,1.00293
z_player[445],-0.229979,0.0106834,0.529095,0.547078,-1.09569,-0.251224,0.612435,2543.4,1268.93,1.00053
z_player[446],0.523206,0.0101417,0.546072,0.538234,-0.378236,0.525869,1.41603,2990.17,851.884,1.00386
z_player[447],1.12346,0.0127631,0.55064,0.541808,0.219145,1.11278,2.05761,1946.23,1048.6,1.00115
z_player[448],-0.793509,0.0167701,0.754224,0.780266,-2.00471,-0.801899,0.469816,2090.92,956.425,1.00638
z_player[449],0.649951,0.0110683,0.527359,0.548848,-0.23054,0.648506,1.50845,2372.61,1000.5,1.00364
z_player[450],0.882237,0.011407,0.506984,0.516476,0.0457046,0.878067,1.71974,2046.94,812.705,1.00182
z_player[451],0.627836,0.0102416,0.490107,0.459647,-0.181906,0.622234,1.45913,2357.55,1024.33,1.00559
z_player[452],-0.701763,0.0149936,0.806138,0.781269,-2.03296,-0.692721,0.63007,2947.03,1075.19,1.0064
z_player[453],-0.42176,0.0150923,0.69314,0.711177,-1.57985,-0.410863,0.729377,2113.31,1082.68,1.00008
z_player[454],-0.521962,0.0147742,0.719113,0.682261,-1.69886,-0.521151,0.697478,2498.76,1242.52,0.999825
z_player[455],-0.730769,0.0119123,0.628646,0.597128,-1.74963,-0.749336,0.354474,2934.84,718.512,1.00674
z_player[456],-0.63836,0.0165728,0.822616,0.830352,-2.00571,-0.638965,0.707723,2537.84,989.356,0.999517
z_player[457],-0.537809,0.0105805,0.520006,0.523853,-1.40386,-0.540866,0.314191,2473.33,1152.7,0.999788
z_player[458],1.04843,0.0137452,0.641154,0.673528,0.0184221,1.05673,2.10042,2256.83,1184.16,1.00198
z_player[459],0.302097,0.0159905,0.708475,0.680567,-0.831667,0.29422,1.47229,2040.2,1039.42,1.00393
