,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
drives_per_36[304],2.50328,0.0142347,0.576977,0.563581,1.71233,2.43759,3.59259,1898.01,1005.47,1.00581
drives_per_36[305],7.39561,0.0367288,1.66525,1.58613,5.02085,7.15202,10.3701,2547.03,1414.36,1.00277
drives_per_36[306],5.71964,0.0268412,1.34312,1.16027,3.88153,5.5329,8.18553,3506.11,1176.26,1.00837
drives_per_36[307],2.69176,0.0407467,1.8169,1.23947,0.904604,2.21502,5.94057,3286.9,1287.98,0.999776
drives_per_36[308],20.8098,0.0854257,4.59475,4.19272,14.6054,20.1134,28.9931,3642.54,1373.43,1.00267
drives_per_36[309],6.93166,0.0337842,1.57392,1.45078,4.67844,6.66661,9.82333,2595.97,1164.18,1.00259
drives_per_36[310],10.745,0.0487252,2.39308,2.29869,7.45262,10.3662,15.115,2807.68,1150.51,1.00158
drives_per_36[311],5.42933,0.0272027,1.27911,1.25377,3.70273,5.27976,7.73778,2903.57,1217.55,1.00515
drives_per_36[312],7.3407,0.0877389,3.60173,2.73526,3.35536,6.49146,13.8935,2875.3,1311.65,1.0013
drives_per_36[313],5.94901,0.0319709,1.42235,1.3652,4.03976,5.72723,8.62105,2413.57,1100.07,0.999436
drives_per_36[314],3.84577,0.0242028,1.15895,1.0367,2.27541,3.657,5.98107,3340.07,1148.65,1.00364
drives_per_36[315],4.68439,0.0278234,1.16507,0.991785,3.17562,4.53091,6.80739,2716.46,1144.78,1.00418
drives_per_36[316],5.08241,0.0319847,1.52942,1.36975,3.09032,4.85089,7.84234,3088.43,1083.12,1.00069
drives_per_36[317],6.71724,0.0338836,1.53766,1.42012,4.62186,6.50374,9.51426,2474.0,1088.07,1.00442
drives_per_36[318],3.54309,0.0185673,0.955831,0.827231,2.2868,3.35435,5.27241,4262.67,1097.87,1.00368
drives_per_36[319],11.2758,0.0606889,2.6036,2.34609,7.74971,10.9534,15.9818,2377.18,1004.93,1.00184
drives_per_36[320],6.88436,0.0439484,2.15146,1.80494,4.16835,6.49198,10.7793,3539.96,1135.01,1.00228
drives_per_36[321],5.216,0.0271762,1.17199,1.11825,3.59522,5.06313,7.36788,2236.16,1185.22,1.00166
drives_per_36[322],3.13359,0.0202667,0.84856,0.774065,1.97309,2.99015,4.71316,2460.78,1042.73,1.00131
drives_per_36[323],8.03375,0.119841,4.70661,3.31403,3.0771,6.89907,17.0186,3352.52,1158.21,1.00401
drives_per_36[324],0.139615,0.00111103,0.0543371,0.0495818,0.0687755,0.130609,0.238443,3096.71,1371.25,1.00011
drives_per_36[325],13.3402,0.0679164,3.32188,3.11227,8.77837,12.8885,19.2804,2489.67,1238.14,1.00594
drives_per_36[326],4.75613,0.022226,1.11729,1.03107,3.2272,4.64329,6.802,2938.41,1279.56,1.00329
drives_per_36[327],7.58734,0.0341116,1.67264,1.62754,5.24965,7.37594,10.5961,2767.05,1330.99,1.0024
drives_per_36[328],3.4386,0.0454778,2.02546,1.57131,1.25571,2.91033,7.43896,3279.07,1345.06,1.0017
drives_per_36[329],4.56443,0.0241592,1.10393,0.937997,3.08157,4.39128,6.53956,2786.62,1044.06,1.00494
