coc_number,year,rent_coc,income_coc,homeless_per_10k,unsheltered_per_10k,total_population
ID-501,2022,1212.7263030004603,70472.07685535062,11.391395280589574,6.679424808937864,1209685.0
ID-501,2023,1285.2675044694222,71553.97682482761,13.317516543562993,7.795417815381691,1209685.0
ID-501,2024,1380.0710968110895,81746.72775632488,16.210831745454396,10.391134882221404,1209685.0
IL-500,2012,977.9999999999999,76683.0,6.511736075350089,0.09966942972474627,300995.0
IL-500,2013,1100.0,75449.0,6.146281499692686,0.16611571620791044,300995.0
IL-500,2014,1048.0,76628.0,5.515041778102626,0.16611571620791044,300995.0
IL-500,2015,1136.0,80125.0,5.880496353760029,0.2990082891742388,300995.0
IL-500,2016,1170.0,81063.0,5.116364059203642,0.13289257296632834,300995.0
IL-500,2017,1153.0,86348.0,5.149587202445224,0.16611571620791044,300995.0
IL-500,2018,1188.0,85275.0,5.9469426402431935,0.16611571620791044,300995.0
IL-500,2019,1198.0,88879.0,5.282479775411551,0.033223143241582084,300995.0
IL-500,2021,1250.0,91887.0,1.6279340188375222,0.19933885944949253,300995.0
IL-500,2022,1206.0,98907.0,3.0565291782255524,0.3654545756574029,300995.0
IL-500,2023,1369.0,100884.0,4.152892905197761,1.162810013455373,300995.0
IL-500,2024,1466.0,101811.0,5.315702918653134,0.6644628648316417,300995.0
IL-501,2012,715.0,49144.0,24.872136201219085,6.276419346551765,342552.0
IL-501,2013,722.0,46946.0,26.127420070529435,8.465867955814007,342552.0
IL-501,2014,726.0,47121.0,14.771479950489267,1.0801279805693735,342552.0
IL-501,2015,736.0,49578.0,12.494453396856535,0.904972091828394,342552.0
IL-501,2016,732.0,49749.0,9.808729769494851,1.518017702421822,342552.0
IL-501,2017,760.0,53337.0,11.122398935052196,1.0217426843223802,342552.0
IL-501,2018,797.0,53345.0,10.392582731964781,1.3428618136808428,342552.0
IL-501,2019,835.0,59455.0,11.764637193769122,1.313669165557346,342552.0
IL-501,2021,885.0,56132.0,8.378290011443518,0.08757794437048973,342552.0
IL-501,2022,943.0,62011.0,11.852215138139611,1.7807515355332912,342552.0
IL-501,2023,988.0,65513.0,12.990728414955976,1.9267147761507741,342552.0
IL-501,2024,1009.0,66702.0,14.187626988019337,0.2627338331114692,342552.0
IL-502,2012,1002.517309278932,73950.92905318999,6.175092695002566,0.06861214105558407,728734.0
IL-502,2013,994.0835522480588,74592.62943094864,6.820046820925056,0.06861214105558407,728734.0
IL-502,2014,1084.3480289062718,77423.77403356951,5.612473138346777,0.06861214105558407,728734.0
IL-502,2015,1092.6661819024143,81624.15512148442,5.29685728949109,0.06861214105558407,728734.0
IL-502,2016,1103.3634205315009,82718.64704332036,4.1030060351239275,0.26072613601121947,728734.0
IL-502,2017,1170.5095693259211,85459.02123736287,3.128713632134634,0.370505561700154,728734.0
IL-502,2018,1197.2353941112897,86733.18560997701,3.801112614479357,0.3293382770668035,728734.0
IL-502,2019,1207.6794753055044,92090.21900836533,3.458051909201437,0.439117702755738,728734.0
IL-502,2021,1272.3695828968696,95433.38487800081,5.104743294535454,0.0,728734.0
IL-502,2022,1394.446615858425,101025.3028718256,5.914366558991347,0.20583642316675219,728734.0
IL-502,2023,1406.5919568928812,107833.38568708373,6.4083739745915524,0.41167284633350437,728734.0
IL-502,2024,1481.8654908540243,107376.44428799202,9.674311888837353,1.029182115833761,728734.0
IL-503,2012,763.0,46375.0,10.124987888770468,1.2595678713302976,206420.0
IL-503,2013,783.0,45682.0,10.367212479410911,2.0831314795077995,206420.0
IL-503,2014,802.0,46776.0,9.931208216258115,0.5813390175370604,206420.0
IL-503,2015,866.0,50252.0,7.896521654878403,0.48444918128088366,206420.0
IL-503,2016,833.0,50335.0,9.107644608080612,0.8720085263055906,206420.0
IL-503,2017,816.0,50281.0,7.7511869004941385,0.8235636081775021,206420.0
IL-503,2018,815.0,52725.0,9.107644608080612,0.4360042631527953,206420.0
IL-503,2019,912.0,52405.0,7.315182637341342,0.09688983625617673,206420.0
IL-503,2021,915.0,56847.0,7.169847882957077,0.09688983625617673,206420.0
IL-503,2022,964.0,60168.0,6.636953783548106,0.09688983625617673,206420.0
IL-503,2023,987.0,59574.0,10.415657397538999,0.4360042631527953,206420.0
IL-503,2024,1107.0,62431.0,13.516132157736655,2.0346865613797114,206420.0
IL-504,2012,708.0,51688.0,7.347455943379605,0.5248182816699718,266759.0
IL-504,2013,782.0,54101.0,7.534891043976023,1.0496365633399436,266759.0
IL-504,2014,766.0,54438.0,8.996884828628087,0.5997923219085391,266759.0
IL-504,2015,794.0,52664.0,6.297819380039661,0.8996884828628088,266759.0
IL-504,2016,788.0,56035.0,7.459917003737456,0.862201462743525,266759.0
IL-504,2017,776.0,57890.0,6.5977155409939305,0.7872274225049576,266759.0
IL-504,2018,816.0,59987.0,5.47310493741542,1.9118380260834684,266759.0
IL-504,2019,810.0,67440.0,3.7861890320476537,1.1995846438170783,266759.0
IL-504,2021,871.0,65663.0,1.5744548450099152,0.0,266759.0
IL-504,2022,893.0,66996.0,3.598753931451235,0.5623053017892554,266759.0
IL-504,2023,999.0,73041.0,3.2988577704969653,1.1995846438170783,266759.0
IL-504,2024,1073.0,78751.0,4.535929434433327,2.2492212071570217,266759.0
IL-506,2012,1001.9838585941023,73001.71723314321,3.633081264911551,0.11236333809004798,800973.0
IL-506,2013,999.2292203068384,74470.89364963894,3.5956268188815352,0.08739370740337064,800973.0
IL-506,2014,1064.670681199992,77292.60400322238,3.857807941091647,0.18727223015007996,800973.0
IL-506,2015,1157.7033552793355,77625.29964382244,4.244837216735146,0.3246051989268053,800973.0
IL-506,2016,1100.9359291376413,82926.39707916675,3.620596449568213,0.5992711364802559,800973.0
IL-506,2017,1160.8281077066363,83695.5374351769,3.5207179268215034,0.38702927564349865,800973.0
IL-506,2018,1226.1806992975867,86495.55632394795,4.257322032078484,0.5368470597635625,800973.0
IL-506,2019,1197.6848864766498,92622.86574065624,3.4707786654481487,0.5368470597635625,800973.0
IL-506,2021,1267.8149249044934,93370.51952032956,3.2085975432380365,0.38702927564349865,800973.0
IL-506,2022,1378.5009009451103,97512.31870411123,2.7341745601911676,0.18727223015007996,800973.0
IL-506,2023,1560.4190839278206,104887.92477679234,4.282291662765162,1.2235119036471893,800973.0
IL-506,2024,1534.510372439725,111108.37528558756,4.457079077571903,0.47442298304686925,800973.0
IL-507,2012,673.2699139550066,52712.76569524417,9.46178545904758,0.22647890726443679,397388.0
IL-507,2013,687.8629322528103,52441.04689313722,9.96507191963522,0.6542723987639285,397388.0
IL-507,2014,704.5385479806579,55901.52370087857,10.191550826899654,0.6542723987639285,397388.0
IL-507,2015,732.6886185015934,55173.57424280654,11.34910968625122,1.7111739659979666,397388.0
IL-507,2016,749.85286060033,55415.50441308616,9.512114105106345,1.7615026120567305,397388.0
IL-507,2017,730.6253297402832,56569.31173606877,8.279062276666632,0.9059156290577471,397388.0
IL-507,2018,775.3208446104637,58133.391683628965,10.065729211752746,0.8555869829989833,397388.0
IL-507,2019,736.437491558997,60892.34797190834,7.171832063373831,0.37746484544072795,397388.0
IL-507,2021,815.9462828188288,59178.12596943633,5.083193251935136,0.5032864605876373,397388.0
IL-507,2022,891.2011716089188,68515.75934984139,8.480376860901687,0.8052583369402196,397388.0
IL-507,2023,908.8900421424245,65946.46427012839,10.569015672340383,0.9814085981458927,397388.0
IL-507,2024,1008.4572193982247,71409.24314027099,12.380846930455878,1.4092020896453843,397388.0
IL-508,2012,792.0,46505.0,16.50110678155242,10.427528675703858,273315.0
IL-508,2013,827.0,48136.0,7.793205641841831,2.4513839342882755,273315.0
IL-508,2014,752.0,50428.0,12.40327095110038,5.049119148235553,273315.0
IL-508,2015,805.0,50347.0,11.63492673289062,5.561348627042057,273315.0
IL-508,2016,852.0,50267.0,8.781076779540092,3.0367890529242816,273315.0
IL-508,2017,822.0,51670.0,10.976345974425113,5.341821707553555,273315.0
IL-508,2018,845.0,59141.0,9.146954978687594,3.292903792327534,273315.0
IL-508,2019,779.0,57169.0,9.037191518943343,3.4392550719865356,273315.0
IL-508,2021,931.0,67530.0,3.4026672520717853,0.0,273315.0
IL-508,2022,989.0,67395.0,7.207800523205825,3.4392550719865356,273315.0
IL-508,2023,1077.0,65546.0,9.6591844574941,0.32929037923275345,273315.0
IL-508,2024,1144.0,79292.0,8.67131331979584,0.6951685783802571,273315.0
IL-509,2012,829.0,45901.0,,,104458.0
IL-509,2013,808.0,52867.0,,,104458.0
IL-509,2014,841.0,56450.0,,,104458.0
IL-509,2015,914.0,55471.0,,,104458.0
IL-509,2016,906.0,59285.0,,,104458.0
IL-509,2017,846.0,59942.0,,,104458.0
IL-509,2018,890.0,63085.0,,,104458.0
IL-509,2019,924.0,64131.0,,,104458.0
IL-509,2021,955.0,65615.0,,,104458.0
IL-509,2022,910.0,68590.0,,,104458.0
IL-509,2023,1037.0,67697.0,,,104458.0
IL-509,2024,1054.0,77865.0,,,104458.0
IL-510,2012,938.1466538261634,52201.14031872278,24.70226590829606,6.339389253962119,2716350.0
IL-510,2013,955.1793737210032,53850.32692669419,23.104533657297477,4.476595431369301,2716350.0
IL-510,2014,983.2063906978884,55095.00314317941,23.14502917517993,3.5304728772065452,2716350.0
IL-510,2015,1004.1829038300451,56876.82393047287,24.98205312275664,7.565299022585455,2716350.0
IL-510,2016,1048.2000178553458,60072.03583203983,21.679827709978465,4.575993520717139,2716350.0
IL-510,2017,1082.2040693607748,61434.42366229511,20.825740423730373,5.746682128591677,2716350.0
IL-510,2018,1113.1828703157453,63384.94660337764,20.06368840539695,4.9956743424080114,2716350.0
IL-510,2019,1146.2132923760198,69457.34161847664,19.47466269074309,4.638577502899111,2716350.0
IL-510,2021,1232.2442483392488,72120.81186954613,13.71325491928507,2.5843503230437905,2716350.0
IL-510,2022,1312.1870529152427,76658.96943727114,14.265466526773059,4.64962173504887,2716350.0
IL-510,2023,1386.3036652104754,80607.01152301666,22.60018038912511,3.6445966094207303,2716350.0
IL-510,2024,1475.2608128000008,82793.60331301473,69.34305225762512,6.015425110902498,2716350.0
IL-511,2012,938.1574253005515,52245.578421882485,4.96934371053933,0.9322520809626924,2499324.0
IL-511,2013,955.0500235333267,53900.49886289513,4.96934371053933,0.6041633657741053,2499324.0
IL-511,2014,983.2543712044022,55139.79043137719,4.729278796986705,0.6041633657741053,2499324.0
IL-511,2015,1004.4029678858574,56919.86793127855,3.5809682938266505,0.44011900817981187,2499324.0
IL-511,2016,1048.2216583714242,60123.73304723784,3.809029961701644,0.44011900817981187,2499324.0
IL-511,2017,1082.2842920941218,61480.77842216518,3.1208438761841197,0.36809953411402446,2499324.0
IL-511,2018,1113.1722309561196,63435.322732536784,3.4929444921906883,0.36809953411402446,2499324.0
IL-511,2019,1145.9227698241436,69505.14527576686,3.588970457611738,0.4201135987170931,2499324.0
IL-511,2021,1232.1921801734811,72172.05043379994,4.177129495815668,0.0,2499324.0
IL-511,2022,1312.1495656653588,76706.91744177825,4.385185754227943,0.39610710736183063,2499324.0
IL-511,2023,1386.53251961668,80665.49855872925,4.225142478526194,0.28807789626314956,2499324.0
IL-511,2024,1475.03373892377,82865.426702391,4.753285288341968,0.4561233357499868,2499324.0
IL-512,2012,736.0376589955416,54092.010047862575,12.525125251252513,4.050040500405005,533328.0
IL-512,2013,732.5280662279076,54488.13379334016,10.05010050100501,2.175021750217502,533328.0
IL-512,2014,757.49813508451,54583.32637116474,12.54387543875439,2.175021750217502,533328.0
IL-512,2015,794.9100011835069,57399.329667214384,11.606366063660637,1.0125101251012512,533328.0
IL-512,2016,780.681683155959,56332.71727173633,7.706327063270633,0.9000090000900008,533328.0
IL-512,2017,770.155031628331,59694.03108358996,8.118831188311884,0.7687576875768758,533328.0
IL-512,2018,809.2224780207864,56886.073975832594,7.256322563225632,0.46875468754687544,533328.0
IL-512,2019,813.0099177626513,60919.90214399516,5.9813098130981315,1.143761437614376,533328.0
IL-512,2021,853.066386183094,63433.68220830897,5.156301563015631,0.8812588125881259,533328.0
IL-512,2022,930.6668507117682,66934.36276433835,4.51879518795188,0.4125041250412504,533328.0
IL-512,2023,993.1398832869297,67711.64080417661,4.800048000480005,0.4125041250412504,533328.0
IL-512,2024,1030.8052576626571,76069.79588941173,7.425074250742507,1.162511625116251,533328.0
IL-513,2012,705.0,55498.0,12.635987897643465,0.45308323138960627,198639.0
IL-513,2013,747.0,55317.0,14.095922754343306,0.5034258126551181,198639.0
IL-513,2014,742.0,55103.0,13.542154360422677,1.057194206575748,198639.0
IL-513,2015,752.0,57576.0,16.41168149255685,0.7551387189826771,198639.0
IL-513,2016,760.0,53782.0,13.139413710298582,0.7551387189826771,198639.0
IL-513,2017,802.0,61542.0,11.578793691067716,0.5537683939206299,198639.0
IL-513,2018,838.0,61997.0,13.642839522953699,0.9565090440447244,198639.0
IL-513,2019,812.0,61280.0,14.297293079405353,1.2585645316377951,198639.0
IL-513,2021,859.0,68466.0,9.514747859181732,1.4599348566998422,198639.0
IL-513,2022,881.0,73784.0,13.290441454095118,1.308907112903307,198639.0
IL-513,2023,956.0,72496.0,15.404829867246614,1.0068516253102362,198639.0
IL-513,2024,1053.0,78821.0,19.53292153101858,1.308907112903307,198639.0
IL-514,2012,1075.2439954759109,78032.26231399325,6.987579332462702,0.3597349734341173,917342.0
IL-514,2013,1120.9054221854242,76125.64524740122,7.249204767687514,0.31613073422998184,917342.0
IL-514,2014,1176.0862810041326,79814.31133518454,7.129293109876142,0.31613073422998184,917342.0
IL-514,2015,1176.5587687974814,81343.28041104095,7.325512186294751,0.3270317940310157,917342.0
IL-514,2016,1233.9237517242473,84772.50321910107,6.05008818957379,0.3270317940310157,917342.0
IL-514,2017,1272.415041011028,89233.95021714341,3.6082507941422066,0.16351589701550784,917342.0
IL-514,2018,1282.0176664363444,93438.8199226227,3.2158126413049875,0.16351589701550784,917342.0
IL-514,2019,1340.1796430257225,96156.14813450114,3.368427478519462,0.10901059801033856,917342.0
IL-514,2021,1457.8230104357883,99346.02782203573,4.632950415439389,0.40333921263825273,917342.0
IL-514,2022,1483.5488459744895,101933.79468119782,6.05008818957379,0.3379328538320496,917342.0
IL-514,2023,1666.2008503415018,106821.86040233161,5.723056395542774,0.3597349734341173,917342.0
IL-514,2024,1711.5758015534086,110651.56389934705,5.232508704496251,0.28342755482688026,917342.0
IL-515,2012,,,3.0719758998535855,0.0,403649.0
IL-515,2013,,,3.6913258796627764,0.47070598465498487,403649.0
IL-515,2014,,,2.92333190469938,0.0990959967694705,403649.0
IL-515,2015,,,3.02242790146885,0.594575980616823,403649.0
IL-515,2016,,,3.294941892584894,0.2972879903084115,403649.0
IL-515,2017,,,2.6755919127757033,0.792767974155764,403649.0
IL-515,2018,,,2.2792079256978215,0.5450279822320878,403649.0
IL-515,2019,,,2.328755924082557,0.867089971732867,403649.0
IL-515,2021,,,3.7408738780475113,1.6103099475038956,403649.0
IL-515,2022,,,3.8895178732017173,1.263473958810749,403649.0
IL-515,2023,,,4.2115798627024965,1.263473958810749,403649.0
IL-515,2024,,,6.589883785169788,1.9819199353894101,403649.0
