state,overall_homeless,unsheltered,chronic_ind,ppl_in_families,individuals,shelt_es,shelt_th,year,population,cb_share,severe_share,renter_hh_total,unsheltered_share,chronic_share,family_share,es_share,th_share,homeless_per_10k
UT,3565.0,1155.0,598.0,746.0,1664.0,2023.0,387.0,2021,3337975.0,0.4818878145108035,0.20991951203172304,333437.0,0.32398316970546986,0.16774193548387098,0.20925666199158485,0.5674614305750351,0.10855539971949509,10.680127921868799
UT,3557.0,873.0,722.0,1078.0,2479.0,2219.0,465.0,2022,3380800.0,0.4761937290798552,0.2249535650041149,325496.0,0.24543154343547935,0.2029800393590104,0.30306438009558617,0.6238403148720832,0.13072814169243746,10.521178419309038
UT,3687.0,980.0,931.0,920.0,2767.0,2237.0,470.0,2023,3417734.0,0.47027467816305607,0.21943373486751772,349558.0,0.26579875237320316,0.252508814754543,0.24952535937076215,0.6067263357743423,0.12747491185245458,10.787849493260738
UT,3869.0,1008.0,869.0,946.0,2923.0,2415.0,446.0,2024,3503613.0,0.4822725794210127,0.21310120702942995,360409.0,0.2605324373223055,0.22460584130266217,0.24450762470922718,0.624192297751357,0.11527526492633755,11.042886300513214
VA,9746.0,2179.0,1963.0,4223.0,5523.0,4323.0,3244.0,2007,7712091.0,0.4625823290592333,0.21131155510243171,894136.0,0.2235789041658116,0.20141596552431767,0.4333059716806895,0.4435665914221219,0.3328545044120665,12.637299015273548
VA,8469.0,1574.0,1678.0,3631.0,4838.0,3914.0,2981.0,2008,7769089.0,0.47261283228429596,0.2234245480583572,926814.0,0.18585429212421772,0.19813437241705043,0.42874011099303344,0.4621560987129531,0.3519896091628291,10.900891983603225
VA,8852.0,1568.0,1621.0,3786.0,5066.0,4095.0,3189.0,2009,7882590.0,0.49392471524070447,0.2297937963746355,946960.0,0.17713511070944418,0.1831224582015364,0.42769995481247175,0.46260732037957525,0.3602575689109806,11.229811521340066
VA,9080.0,1641.0,1510.0,3742.0,5338.0,4510.0,2875.0,2010,8024617.0,0.5044625311974095,0.23874401944680512,967492.0,0.18072687224669604,0.16629955947136563,0.4121145374449339,0.4966960352422907,0.31662995594713655,11.315181771292012
VA,8816.0,1430.0,1571.0,3585.0,5231.0,4395.0,2928.0,2011,8096604.0,0.5025188178967069,0.24312755709486386,977055.0,0.16220508166969147,0.17819872958257713,0.4066470054446461,0.4985254083484574,0.33212341197822143,10.888515728322641
VA,8424.0,1429.0,1531.0,3340.0,5084.0,4170.0,2774.0,2012,8185867.0,0.5024736448121894,0.24223926183364514,1028525.0,0.1696343779677113,0.1817426400759734,0.39648622981956316,0.495014245014245,0.32929724596391263,10.29090748725822
VA,7625.0,1022.0,1262.0,3093.0,4532.0,4285.0,2260.0,2013,8260405.0,0.4917081013792658,0.24248663647204913,1050671.0,0.1340327868852459,0.16550819672131148,0.4056393442622951,0.5619672131147541,0.2963934426229508,9.230782267939647
VA,7020.0,690.0,965.0,2786.0,4234.0,4281.0,1987.0,2014,8326289.0,0.5024326496369428,0.2440797122566216,1069008.0,0.09829059829059829,0.13746438746438747,0.39686609686609686,0.6098290598290599,0.283048433048433,8.431127000275874
VA,7001.0,811.0,1041.0,2811.0,4190.0,4453.0,1688.0,2015,8382993.0,0.4952290605467667,0.23304623196786894,1087026.0,0.11584059420082846,0.14869304385087845,0.4015140694186545,0.6360519925724897,0.24110841308384517,8.351432477636568
VA,6268.0,766.0,750.0,2309.0,3959.0,3900.0,1559.0,2016,8411808.0,0.4907996669958295,0.24021700904237459,1083051.0,0.12220804084237397,0.1196553924696873,0.368379068283344,0.6222080408423739,0.24872367581365667,7.45143018005166
VA,6067.0,1008.0,864.0,2039.0,4028.0,3861.0,1146.0,2017,8470020.0,0.4689863982645707,0.2264478188902711,1043463.0,0.166144717323224,0.14240975770562056,0.33608043514092634,0.6363936047469919,0.18889072029009396,7.162911067506334
VA,5975.0,915.0,812.0,2047.0,3928.0,4232.0,810.0,2018,8517685.0,0.4852051636607474,0.22473768055850382,1082319.0,0.15313807531380752,0.13589958158995816,0.3425941422594142,0.7082845188284519,0.13556485355648534,7.014816819358781
VA,5783.0,859.0,817.0,2117.0,3666.0,4179.0,711.0,2019,8535519.0,0.4602324142253637,0.21334569008589135,1081134.0,0.14853882068130728,0.14127615424520146,0.36607297250561993,0.7226353103925298,0.1229465675255058,6.775217769417419
VA,5957.0,968.0,775.0,1998.0,3959.0,4269.0,668.0,2020,8509358.0,,,,0.1624979016283364,0.1300990431425214,0.33540372670807456,0.7166358905489341,0.11213698170219909,7.000528124448402
VA,5812.0,477.0,1055.0,1932.0,3754.0,4760.0,525.0,2021,8642274.0,0.494642377718337,0.251519882267543,1079291.0,0.08207157604955265,0.1815209910529938,0.3324156916724019,0.8189951823812801,0.09033035099793531,6.7250818476711105
VA,6529.0,685.0,1142.0,2295.0,4234.0,5298.0,507.0,2022,8683619.0,0.4970809031868592,0.2532438195573644,1102545.0,0.10491652626742227,0.1749119313830602,0.3515086536988819,0.8114565783427784,0.07765354571909941,7.518754565348848
VA,6761.0,1334.0,1005.0,2442.0,4319.0,4941.0,447.0,2023,8715698.0,0.48869564708247376,0.2413631581926307,1095593.0,0.19730809051915396,0.14864664990386037,0.3611891731992309,0.7308090519153971,0.06611448010649312,7.757267404171186
VA,7141.0,1581.0,918.0,2476.0,4665.0,5004.0,526.0,2024,8811195.0,0.4931244411073338,0.2386665056804247,1134049.0,0.2213975633664753,0.12855342389021146,0.3467301498389581,0.7007421929701723,0.07365915137935863,8.104462561548122
VI,559.0,487.0,487.0,22.0,537.0,28.0,44.0,2007,,,,,0.8711985688729875,0.8711985688729875,0.03935599284436494,0.05008944543828265,0.07871198568872988,
VI,602.0,487.0,513.0,36.0,566.0,60.0,55.0,2008,,,,,0.8089700996677741,0.8521594684385382,0.059800664451827246,0.09966777408637874,0.09136212624584718,
VI,471.0,395.0,369.0,41.0,430.0,40.0,36.0,2009,,,,,0.8386411889596603,0.7834394904458599,0.0870488322717622,0.08492569002123142,0.07643312101910828,
VI,487.0,395.0,385.0,19.0,468.0,33.0,59.0,2010,,,,,0.811088295687885,0.7905544147843943,0.039014373716632446,0.06776180698151951,0.12114989733059549,
VI,532.0,378.0,195.0,82.0,450.0,37.0,117.0,2011,,,,,0.7105263157894737,0.36654135338345867,0.15413533834586465,0.06954887218045112,0.2199248120300752,
VI,484.0,378.0,193.0,46.0,438.0,32.0,74.0,2012,,,,,0.78099173553719,0.3987603305785124,0.09504132231404959,0.06611570247933884,0.15289256198347106,
VI,482.0,363.0,87.0,38.0,444.0,68.0,51.0,2013,,,,,0.7531120331950207,0.18049792531120332,0.07883817427385892,0.14107883817427386,0.10580912863070539,
VI,448.0,363.0,88.0,23.0,425.0,51.0,34.0,2014,,,,,0.8102678571428571,0.19642857142857142,0.05133928571428571,0.11383928571428571,0.07589285714285714,
VI,337.0,252.0,22.0,29.0,308.0,53.0,32.0,2015,,,,,0.7477744807121661,0.06528189910979229,0.08605341246290801,0.1572700296735905,0.09495548961424333,
VI,341.0,252.0,26.0,33.0,308.0,53.0,36.0,2016,,,,,0.7390029325513197,0.07624633431085044,0.0967741935483871,0.15542521994134897,0.10557184750733138,
VI,381.0,307.0,334.0,12.0,369.0,39.0,35.0,2017,,,,,0.8057742782152231,0.8766404199475065,0.031496062992125984,0.10236220472440945,0.09186351706036745,
VI,486.0,307.0,307.0,71.0,415.0,137.0,42.0,2018,,,,,0.6316872427983539,0.6316872427983539,0.14609053497942387,0.28189300411522633,0.08641975308641975,
VI,314.0,232.0,105.0,0.0,314.0,26.0,56.0,2019,,,,,0.7388535031847133,0.3343949044585987,0.0,0.08280254777070063,0.17834394904458598,
VI,304.0,232.0,105.0,0.0,304.0,12.0,49.0,2020,,,,,0.7631578947368421,0.34539473684210525,0.0,0.039473684210526314,0.1611842105263158,
VI,177.0,113.0,0.0,2.0,175.0,12.0,41.0,2021,,,,,0.6384180790960452,0.0,0.011299435028248588,0.06779661016949153,0.23163841807909605,
VI,175.0,113.0,0.0,2.0,173.0,36.0,26.0,2022,,,,,0.6457142857142857,0.0,0.011428571428571429,0.2057142857142857,0.14857142857142858,
VI,252.0,205.0,0.0,2.0,250.0,19.0,28.0,2023,,,,,0.8134920634920635,0.0,0.007936507936507936,0.07539682539682539,0.1111111111111111,
VI,279.0,205.0,3.0,30.0,249.0,28.0,43.0,2024,,,,,0.7347670250896058,0.010752688172043012,0.10752688172043011,0.1003584229390681,0.15412186379928317,
VT,1035.0,315.0,191.0,436.0,599.0,340.0,380.0,2007,621254.0,0.4912269548633185,0.2148442466624285,68660.0,0.30434782608695654,0.18454106280193236,0.421256038647343,0.3285024154589372,0.3671497584541063,16.659852491895425
VT,954.0,258.0,234.0,327.0,627.0,311.0,385.0,2008,621270.0,0.5211094282468762,0.2511674870629812,69599.0,0.27044025157232704,0.24528301886792453,0.34276729559748426,0.3259958071278826,0.40356394129979034,15.355642474286542
VT,1214.0,157.0,134.0,521.0,693.0,595.0,462.0,2009,621760.0,0.5131450241531353,0.2405531895682533,72289.0,0.12932454695222406,0.11037891268533773,0.42915980230642503,0.4901153212520593,0.3805601317957166,19.525218733916624
VT,1220.0,142.0,133.0,423.0,797.0,611.0,461.0,2010,625960.0,0.5419309674838563,0.27368706783244756,76075.0,0.11639344262295082,0.10901639344262296,0.34672131147540985,0.5008196721311475,0.3778688524590164,19.490063262828297
VT,1144.0,123.0,94.0,507.0,637.0,579.0,438.0,2011,626431.0,0.5335699931055727,0.2719778204808496,73906.0,0.10751748251748251,0.08216783216783216,0.4431818181818182,0.5061188811188811,0.38286713286713286,18.262186896880902
VT,1160.0,223.0,190.0,507.0,653.0,562.0,369.0,2012,626011.0,0.5067465403280388,0.2644327002001642,74957.0,0.19224137931034482,0.16379310344827586,0.4370689655172414,0.4844827586206897,0.31810344827586207,18.530025830217042
VT,1454.0,184.0,183.0,753.0,701.0,959.0,307.0,2013,626630.0,0.5393888094334667,0.2780420886722513,73443.0,0.1265474552957359,0.12585969738651995,0.5178817056396149,0.6595598349381018,0.2111416781292985,23.20348531031071
VT,1559.0,163.0,199.0,736.0,823.0,1031.0,359.0,2014,626562.0,0.5106612950771348,0.2534707112677045,77045.0,0.10455420141116101,0.1276459268762027,0.47209749839640797,0.6613213598460551,0.23027581783194356,24.881815367034708
VT,1523.0,150.0,139.0,613.0,910.0,1082.0,287.0,2015,626042.0,0.5045408088772083,0.24972988757482845,74653.0,0.0984898227183191,0.0912672357189757,0.4024950755088641,0.7104399212081418,0.18844386080105055,24.32744128988151
VT,1117.0,156.0,120.0,462.0,655.0,660.0,297.0,2016,624594.0,0.5070823125228803,0.2537241981357889,77079.0,0.1396598030438675,0.10743061772605192,0.41360787824529993,0.5908683974932856,0.26589077887197854,17.883617197731645
VT,1225.0,134.0,111.0,528.0,697.0,843.0,245.0,2017,623657.0,0.5060930219734774,0.24803562074384494,78224.0,0.10938775510204081,0.09061224489795919,0.4310204081632653,0.6881632653061225,0.2,19.642207174777162
VT,1291.0,82.0,138.0,511.0,780.0,1029.0,180.0,2018,626299.0,0.46697628723261736,0.2380654668869736,72575.0,0.06351665375677769,0.10689388071262587,0.3958171959721146,0.7970565453137103,0.139426800929512,20.613157613216693
VT,1089.0,114.0,163.0,408.0,681.0,841.0,134.0,2019,623989.0,0.5446008069618029,0.24717774247515148,76515.0,0.1046831955922865,0.14967860422405876,0.3746556473829201,0.7722681359044995,0.12304866850321396,17.452230728426304
VT,1110.0,114.0,165.0,372.0,738.0,896.0,100.0,2020,624340.0,,,,0.10270270270270271,0.14864864864864866,0.33513513513513515,0.8072072072072072,0.09009009009009009,17.778774385751355
VT,2591.0,0.0,450.0,629.0,1962.0,2500.0,91.0,2021,645570.0,0.49948754962107544,0.26641645615301335,73872.0,0.0,0.17367811655731377,0.24276341181011193,0.9648784253184098,0.03512157468159012,40.135074430348375
VT,2780.0,45.0,398.0,857.0,1923.0,2624.0,111.0,2022,647064.0,0.5094664371772806,0.2505935070330583,73001.0,0.01618705035971223,0.14316546762589927,0.308273381294964,0.943884892086331,0.039928057553956835,42.9632926572951
VT,3295.0,137.0,221.0,1166.0,2129.0,1118.0,2040.0,2023,647464.0,0.4777338904019735,0.2515649731209628,74882.0,0.04157814871016692,0.06707132018209408,0.35386949924127464,0.3393019726858877,0.6191198786039454,50.89086034126994
VT,3458.0,167.0,640.0,1305.0,2153.0,3217.0,74.0,2024,648493.0,0.4883495418517061,0.23577772780932035,76431.0,0.048293811451706185,0.18507807981492191,0.3773857721226142,0.9303065355696934,0.021399652978600348,53.32362878242325
WA,23379.0,6522.0,2603.0,10090.0,13289.0,6450.0,10407.0,2007,6468424.0,0.4721475826719248,0.23800151983232176,848776.0,0.2789683048890029,0.11133923606655545,0.4315839000812695,0.2758886179905043,0.4451430771204927,36.14327075652431
WA,21954.0,6498.0,3073.0,9798.0,12156.0,6319.0,9137.0,2008,6549224.0,0.48042413677139373,0.22383992794000387,884489.0,0.29598250888220823,0.13997449211988702,0.44629680240502867,0.2878290972032431,0.4161883939145486,33.52152865744094
WA,22782.0,6545.0,2609.0,10696.0,12086.0,6714.0,9523.0,2009,6664195.0,0.5006702622538655,0.24230820477467718,913626.0,0.28728820999034327,0.1145202352734615,0.4694934597489246,0.29470634711614435,0.41800544289351244,34.185674338761096
WA,22878.0,6389.0,2106.0,10977.0,11901.0,6043.0,10391.0,2010,6744496.0,0.5115683350864441,0.25099641838372705,961924.0,0.2792639216714748,0.0920535011801731,0.47980592709152897,0.26414022204738175,0.45419179998251596,33.920992762098166
WA,20439.0,5364.0,2136.0,9571.0,10868.0,6047.0,8976.0,2011,6830038.0,0.506831119544592,0.24210259617043298,978909.0,0.2624394539850286,0.10450609129605166,0.4682714418513626,0.295855961641959,0.4391604285923969,29.925162934671814
WA,20504.0,5477.0,2041.0,9231.0,11273.0,6053.0,8919.0,2012,6897012.0,0.5067554125657519,0.244254797562233,993180.0,0.26711861100273115,0.09954155286773313,0.45020483808037454,0.2952106905969567,0.4349882949668357,29.728815898826916
WA,17760.0,5053.0,1927.0,7143.0,10617.0,5969.0,6684.0,2013,6971406.0,0.5095149667113329,0.24289120778247889,1006529.0,0.28451576576576576,0.10850225225225225,0.40219594594594593,0.33609234234234237,0.37635135135135134,25.47549231819234
WA,18442.0,5902.0,2311.0,7052.0,11390.0,6202.0,6296.0,2014,7061530.0,0.5002445494487275,0.23706374865290558,1024981.0,0.32003036547012254,0.12531178830929401,0.38238802732892313,0.33629758160720097,0.3413946426634855,26.116153298222905
WA,19419.0,7121.0,2261.0,6893.0,12526.0,6624.0,5630.0,2015,7170351.0,0.48039974096983457,0.22324310311528184,1025304.0,0.3667027138369638,0.11643236005973531,0.35496163551161236,0.3411092229260003,0.28992224110407333,27.08235621938173
WA,20827.0,8466.0,2307.0,6927.0,13900.0,6752.0,5567.0,2016,7288000.0,0.4737016810134806,0.22541923826538898,1038756.0,0.40649157343832526,0.11076967398089019,0.33259710952129445,0.32419455514476403,0.26729725836654344,28.577113062568607
WA,21112.0,8591.0,4357.0,6331.0,14781.0,7448.0,5030.0,2017,7405743.0,0.4784316474712068,0.2247040560841262,1056828.0,0.406924971580144,0.20637552103069345,0.2998768472906404,0.35278514588859416,0.23825312618416067,28.50760551642151
WA,22304.0,10621.0,5775.0,5880.0,16424.0,7652.0,3990.0,2018,7535591.0,0.4778365986604004,0.22796431264383143,1076587.0,0.4761926111908178,0.2589221664275466,0.26362984218077473,0.343077474892396,0.17889167862266858,29.598209350799426
WA,21577.0,9557.0,4446.0,5592.0,15985.0,8378.0,3599.0,2019,7614893.0,0.4763423091009951,0.2152250936777137,1082785.0,0.4429253371645734,0.20605274134495064,0.25916485146220514,0.3882838207350419,0.16679797932984197,28.335263542114117
WA,22923.0,10814.0,5943.0,6725.0,16198.0,8533.0,3495.0,2020,7512465.0,,,,0.47175326091698294,0.25925925925925924,0.2933734676962003,0.3722462155913275,0.15246695458709594,30.513286917143706
WA,11511.0,0.0,2139.0,4498.0,7013.0,8303.0,3143.0,2021,7738692.0,0.4899029332005791,0.23943792071111664,1088354.0,0.0,0.18582225697159238,0.39075666753540095,0.721310051255321,0.27304317609243334,14.87460671648387
WA,25211.0,12668.0,7376.0,6486.0,18725.0,9636.0,2852.0,2022,7785786.0,0.5122475770453712,0.24825444080958786,1103694.0,0.5024790765935504,0.29257070326444806,0.25726865257228987,0.3822141128872318,0.11312522311689342,32.38080265756084
WA,28036.0,13953.0,7691.0,7136.0,20900.0,11024.0,3005.0,2023,7812880.0,0.5028545516718455,0.24407067245506311,1125696.0,0.49768155228991295,0.27432586674275933,0.254529890141247,0.3932087316307605,0.10718362105863889,35.88433458596574
WA,31554.0,16222.0,11986.0,7234.0,24320.0,12323.0,2951.0,2024,7958180.0,0.5073850736720403,0.2380262272642392,1175739.0,0.5141028078848957,0.3798567535019332,0.22925778031311403,0.3905368574507194,0.0935222158838816,39.64976916832743
WI,5648.0,563.0,689.0,3245.0,2403.0,2366.0,2719.0,2007,5601640.0,0.44354450656249406,0.21795679453980232,670746.0,0.09968130311614731,0.12199008498583569,0.5745396600566572,0.41890934844192634,0.48140934844192634,10.082761476996023
WI,5449.0,515.0,687.0,3164.0,2285.0,2406.0,2528.0,2008,5627968.0,0.4513500662672204,0.21586369330361443,672007.0,0.09451275463387777,0.12607817948247385,0.5806570012846394,0.44154890805652414,0.4639383373095981,9.682002456303945
WI,6525.0,1060.0,716.0,3364.0,3161.0,2789.0,2676.0,2009,5654774.0,0.4799710047282746,0.2473651599552438,704938.0,0.16245210727969348,0.10973180076628353,0.5155555555555555,0.4274329501915709,0.41011494252873565,11.538922687272736
WI,6333.0,1080.0,727.0,3293.0,3040.0,2680.0,2560.0,2010,5691047.0,0.4942321466063699,0.248950588697777,713493.0,0.1705352913311227,0.11479551555345018,0.5199747355123954,0.42318016737723035,0.4042318016737723,11.128005092911726
WI,5785.0,430.0,410.0,2947.0,2838.0,2644.0,2650.0,2011,5711767.0,0.4894641019782369,0.2593319721099593,731444.0,0.07433016421780467,0.07087294727744166,0.5094209161624892,0.45704407951598963,0.4580812445980985,10.128214263642057
WI,6027.0,581.0,377.0,2994.0,3033.0,2868.0,2517.0,2012,5726398.0,0.4865832475689878,0.2476086257932907,748584.0,0.09639953542392567,0.062551850008296,0.4967645594823295,0.4758586361373818,0.41762070681931307,10.524940809213751
WI,6104.0,368.0,449.0,3099.0,3005.0,3036.0,2638.0,2013,5742713.0,0.47239695496860484,0.23763275196272873,751498.0,0.06028833551769332,0.07355832241153341,0.507699868938401,0.49737876802096986,0.432175622542595,10.629122507079842
WI,6055.0,343.0,436.0,3126.0,2929.0,3111.0,2541.0,2014,5757564.0,0.4737451220841133,0.23652219253439197,770792.0,0.056647398843930635,0.07200660611065235,0.5162675474814203,0.5137902559867877,0.41965317919075146,10.516600423373497
WI,6057.0,442.0,361.0,3065.0,2992.0,3112.0,2443.0,2015,5771337.0,0.45875613612011706,0.21953951066085978,770395.0,0.07297341918441473,0.05960046227505366,0.5060260855208849,0.5137857024929833,0.40333498431566783,10.494968496901151
WI,5685.0,410.0,276.0,2799.0,2886.0,3044.0,2167.0,2016,5778709.0,0.4440510021810684,0.22155460416555284,775766.0,0.07211961301671065,0.04854881266490765,0.49234828496042216,0.5354441512752859,0.38117854001759016,9.837837482385773
