row,player_idx,log_mpg_actual,log_mpg_fitted,mpg_fitted,p_bench,p_rotation,p_star,mpg_actual
167,58,3.1140090144783636,2.97224403125,19.5575325,0.6218161238750001,0.26763297613812503,0.110550903625,22.511111111111113
168,58,2.9432142392705445,3.040742575,20.948551687500004,0.49182111912500004,0.3032604536624375,0.20491842393749998,18.97674418604651
169,59,3.2685992602206313,2.851020175,17.316908249999997,0.92899741375,0.070205684960625,0.00079691170305,26.274509803921568
170,59,3.1141157295226183,3.2119491000000004,24.8501130625,0.238399625375,0.267468704595625,0.49413168250000006,22.513513513513516
171,59,3.2352920622028627,3.039419725,20.9193445625,0.49914131556249997,0.29442168471206254,0.20643702031249997,25.413793103448278
172,59,3.300249449005205,3.07211555625,21.6176375,0.437689598375,0.31006272160750004,0.2522476891875,27.119402985074622
173,60,3.2094194896261654,2.8530465749999996,17.3534465625,0.9211503825,0.07802626654075001,0.000823352060875,24.764705882352942
174,60,3.3337561008666228,3.0637866437500003,21.4359875625,0.45874708625000005,0.2968994205005,0.24435350775,28.043478260869563
175,60,3.087370029106052,3.2264721687499995,25.218906187499996,0.20614126497500002,0.2825041043331875,0.511354630625,21.91935483870968
176,61,3.110818072241373,2.85087161875,17.31424375,0.92956853375,0.0696366193975,0.0007948591090312501,22.439393939393934
177,61,3.2094194896261654,3.1650373750000007,23.715456937500004,0.302153233625,0.2876998372675,0.41014695,24.764705882352942
178,61,3.365591526207941,3.0635431812499996,21.4304586875,0.46027980581250005,0.2949536140596875,0.2447665931875,28.950617283950617
179,61,2.653241964607215,3.23553315,25.447084625000002,0.19588345221875003,0.2750497984738125,0.5290667725,14.2
180,62,3.328164100638199,2.8554247750000004,17.396708625000002,0.9118305585625001,0.08731815618512499,0.0008512909472437501,27.887096774193544
181,62,3.3063632789913164,3.0975039749999995,22.1743125625,0.3967349688125,0.31058328489849996,0.29268175818750003,27.28571428571428
182,62,2.9255280148807423,3.09239715,22.063894062500005,0.3963524451875,0.3251858995035001,0.278461682375,18.644067796610166
183,63,3.194705463940388,2.8544760687500004,17.37940425,0.9155609843124999,0.08359853793525,0.0008404899505374999,24.40298507462687
184,63,2.973063473741278,3.0611299625000004,21.3806664375,0.457358447625,0.3064876597641875,0.23615388943750001,19.551724137931032
185,63,3.019927002141048,3.01200449375,20.3576550625,0.5316783334999999,0.31326314787849996,0.15505852037499998,20.489795918367346
186,63,2.7556186180213196,3.1362020562499997,23.0572340625,0.31274780371875,0.34848409117499995,0.3387681078125,15.730769230769228
187,64,3.4719664525503626,2.8490607812500004,17.2818835,0.9364859874999999,0.0627456815484375,0.00076833366975625,32.2
188,64,3.0977047031837324,2.8526307875000003,17.345924500000002,0.9227680706250001,0.076413776606,0.0008181491307125,22.147058823529417
189,65,2.5849901083449827,2.85049651875,17.3075185,0.931008725625,0.068201678685625,0.0007895961414375,13.263157894736839
190,66,3.191041025874757,2.8423195312500003,17.163946250000002,0.96001454625,0.03951904231375,0.00046640454742500004,24.313725490196077
191,66,2.7245795030534206,3.0144908124999996,20.4002725625,0.58113858875,0.220545068073125,0.1983163421875,15.249999999999998
192,66,2.819545705327552,2.9284374687499994,18.7108741875,0.7351856018749998,0.191455347455,0.0733590574375,16.769230769230766
193,67,2.855909353709988,2.83986699375,17.1227411875,0.9680062243750001,0.031321070627,0.00067270799194375,17.39024390243902
194,67,2.7052685581403333,2.960311425,19.326596625,0.70712147625,0.15024348155375,0.1426350415,14.958333333333334
195,68,3.0524276172305362,2.8431053125,17.177578875,0.9570892362500001,0.042431075684375,0.00047969098311250006,21.166666666666664
196,68,2.93524351207334,3.1089148937499997,22.41768025,0.40953834450000004,0.2565081617525,0.333953489375,18.826086956521735
197,69,3.5126928858874975,2.84363340625,17.1867718125,0.9551068431249999,0.044405029823375,0.00048813726870000005,33.53846153846153
198,69,3.5270287505013673,3.1095752125000002,22.446422625,0.4184365209375,0.23829394686562502,0.34326954187500003,34.02272727272728
199,69,3.4631816229946297,3.25374663125,25.908587625,0.197277142375,0.2210930617978125,0.58162980625,31.918367346938773
200,69,3.4506222649896783,3.2343394312500005,25.413911875,0.21613086674999998,0.24242179974268752,0.54144733,31.519999999999996
201,70,3.385801696184182,2.84351409375,17.1846953125,0.95555555875,0.043958173520250006,0.0004862618126625,29.541666666666675
202,70,3.5203512194523174,3.2136299125,24.889530750000002,0.25636945225,0.23055228864187502,0.51307823125,33.7962962962963
